source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Budget,1130000.0,1130000,unspecified,البيان | Items,total_revenue,5
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Actual,1212289.600675252,1212289.600675252,unspecified,البيان | Items,total_revenue,5
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Budget,1130000.0,1130000,unspecified,البيان | Items,total_revenue,5
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Budget,1130000.0,1130000,unspecified,البيان | Items,total_revenue,5
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Actual,1212290.0,1212290,unspecified,البيان | Items,total_revenue,5
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Budget,1130000.0,1130000,unspecified,البيان | Items,total_revenue,5
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2023 Budget,1130000.0,1130000,unspecified,البيان | Items,total_revenue,5
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,MoF_Web_Crawl\2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,c28c7fb0551fc3277a0378e331bb58eb3bf1cbcd978a966d1ba3cf4a12a931de,2024,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Actual,-80946.49116594065,-80946.49116594065,unspecified,البيان | Items,surplus_deficit,5
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,16000.0,16000,unspecified,البيان | Items,surplus_deficit,5
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Actual,-80946.49116594065,-80946.49116594065,unspecified,البيان | Items,surplus_deficit,5
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,16000.0,16000,unspecified,البيان | Items,surplus_deficit,5
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,GOV.BUD,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Actual,-80946.49116594065,-80946.49116594065,unspecified,البيان | Items,surplus_deficit,5
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Actual,-80946.49116594065,-80946.49116594065,unspecified,البيان | Items,surplus_deficit,5
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,End-Year/Annual,3,(الفائض/ (العجز | Surplus/(Deficit),Surplus/Deficit,FY 2023 Budget,15999.999999999767,15999.999999999767,unspecified,البيان | Items,surplus_deficit,5
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الداخلي Domestic Debt,1,Unlabeled row,Debt,الدين الداخلي Domestic Debt,614956.0,614956,unspecified,البيان | Item,public_debt,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الخارجي External Debt,1,Unlabeled row,Debt,الدين الخارجي External Debt,375128.0,375128,unspecified,البيان | Item,public_debt,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين العام,6,Unlabeled row,Debt,الدين العام,1444.0,أداء الميزانية العامة للدولة للربع الثاني من السنة المالية الحالية 1444/ 1445هـ (2023م),unspecified,البيان | Item,public_debt,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Public Debt,6,Unlabeled row,Debt,Public Debt,2023.0,Quarterly Budget Performance Report of FY 2023 Q2 (1444/1445 H),unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الدين الداخلي Domestic Debt,1,Unlabeled row,Debt,الدين الداخلي Domestic Debt,614956.0,614956,unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الدين الخارجي External Debt,1,Unlabeled row,Debt,الدين الخارجي External Debt,375128.0,375128,unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الدين العام,6,Unlabeled row,Debt,الدين العام,1444.0,أداء الميزانية العامة للدولة للربع الثالث من السنة المالية الحالية 1444/ 1445هـ (2023م),unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Public Debt,6,Unlabeled row,Debt,Public Debt,2023.0,Quarterly Budget Performance Report of FY 2023 Q3 (1444/1445 H),unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين الداخلي Domestic Debt,1,Unlabeled row,Debt,الدين الداخلي Domestic Debt,614956.0,614956,unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين الخارجي External Debt,1,Unlabeled row,Debt,الدين الخارجي External Debt,375128.0,375128,unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين العام,6,Unlabeled row,Debt,الدين العام,1444.0,أداء الميزانية العامة للدولة للربع الأول من السنة المالية الحالية 1444/ 1445هـ (2023م),unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Public Debt,6,Unlabeled row,Debt,Public Debt,2023.0,Quarterly Budget Performance Report of FY 2023 Q1 (1444 / 1445 H),unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الداخلي Domestic Debt,1,Unlabeled row,Debt,الدين الداخلي Domestic Debt,614956.0,614956,unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الخارجي External Debt,1,Unlabeled row,Debt,الدين الخارجي External Debt,375128.0,375128,unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين العام,6,Unlabeled row,Debt,الدين العام,1444.0,أداء الميزانية العامة للدولة للربع الثاني من السنة المالية الحالية 1444/ 1445هـ (2023م),unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Public Debt,6,Unlabeled row,Debt,Public Debt,2023.0,Quarterly Budget Performance Report of FY 2023 Q2 (1444/1445 H),unspecified,البيان | Item,public_debt,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الداخلي Domestic Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الداخلي Domestic Debt,0.0,0,unspecified,البيان | Item,public_debt,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الخارجي External Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الخارجي External Debt,0.0,0,unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الدين الداخلي Domestic Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الداخلي Domestic Debt,0.0,0,unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الدين الخارجي External Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الخارجي External Debt,0.0,0,unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين الداخلي Domestic Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الداخلي Domestic Debt,0.0,0,unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين الخارجي External Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الخارجي External Debt,0.0,0,unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الداخلي Domestic Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الداخلي Domestic Debt,0.0,0,unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الخارجي External Debt,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الخارجي External Debt,0.0,0,unspecified,البيان | Item,public_debt,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الدين الخارجي External Debt,2,الإصدارات أو الاقتراض | Issuances or Borrowings,Debt,الدين الخارجي External Debt,60000.0,60000,unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين الداخلي Domestic Debt,2,الإصدارات أو الاقتراض | Issuances or Borrowings,Debt,الدين الداخلي Domestic Debt,12412.26855091,12412.26855091,unspecified,البيان | Item,public_debt,90
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,الدين الخارجي External Debt,2,الإصدارات أو الاقتراض | Issuances or Borrowings,Debt,الدين الخارجي External Debt,37500.0,37500,unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الداخلي Domestic Debt,2,الإصدارات أو الاقتراض | Issuances or Borrowings,Debt,الدين الداخلي Domestic Debt,22597.0,22597,unspecified,البيان | Item,public_debt,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Debt,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الدين الخارجي External Debt,2,الإصدارات أو الاقتراض | Issuances or Borrowings,Debt,الدين الخارجي External Debt,60000.0,60000,unspecified,البيان | Item,public_debt,90
