row_index,source_file,sheet_name,label,value_column,old_period,new_period,resolution_method
3630,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,البنود العامة | General Items,Column_6,Unknown,Column_6,inferred_from_value_column
3631,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التجهيزات الأساسية والنقل | 18552.19621866 | Infrastructure and Transportation,Total,Unknown,Total,inferred_from_value_column
3632,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التجهيزات الأساسية والنقل | 18552.19621866 | Infrastructure and Transportation,Column_6,Unknown,Column_6,inferred_from_value_column
3633,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Total,Unknown,Total,inferred_from_value_column
3634,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Total,Unknown,Total,inferred_from_value_column
3635,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Column_2,Unknown,Column_2,inferred_from_value_column
3636,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Column_3,Unknown,Column_3,inferred_from_value_column
3637,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Column_4,Unknown,Column_4,inferred_from_value_column
3638,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Column_6,Unknown,Column_6,inferred_from_value_column
3639,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التعليم | 102819.40924245001 | Education,Total,Unknown,Total,inferred_from_value_column
3640,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التعليم | 102819.40924245001 | Education,Column_6,Unknown,Column_6,inferred_from_value_column
3641,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,التعليم | Education,Total,Unknown,Total,inferred_from_value_column
3642,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,التعليم | Education,Total,Unknown,Total,inferred_from_value_column
3643,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التعليم | Education,Column_2,Unknown,Column_2,inferred_from_value_column
3644,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التعليم | Education,Column_3,Unknown,Column_3,inferred_from_value_column
3645,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التعليم | Education,Column_4,Unknown,Column_4,inferred_from_value_column
3646,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,التعليم | Education,Column_6,Unknown,Column_6,inferred_from_value_column
3647,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الخدمات البلدية | 26644.99596582 | Municipal Services,Total,Unknown,Total,inferred_from_value_column
3648,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الخدمات البلدية | 26644.99596582 | Municipal Services,Column_6,Unknown,Column_6,inferred_from_value_column
3649,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,الخدمات البلدية | Municipal Services,Total,Unknown,Total,inferred_from_value_column
3650,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,الخدمات البلدية | Municipal Services,Total,Unknown,Total,inferred_from_value_column
3651,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الخدمات البلدية | Municipal Services,Column_2,Unknown,Column_2,inferred_from_value_column
3652,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الخدمات البلدية | Municipal Services,Column_3,Unknown,Column_3,inferred_from_value_column
3653,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الخدمات البلدية | Municipal Services,Column_4,Unknown,Column_4,inferred_from_value_column
3654,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الخدمات البلدية | Municipal Services,Column_6,Unknown,Column_6,inferred_from_value_column
3655,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الصحة والتنمية الاجتماعية | 127945.24161820501 | Health & Social Development,Total,Unknown,Total,inferred_from_value_column
3656,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الصحة والتنمية الاجتماعية | 127945.24161820501 | Health & Social Development,Column_6,Unknown,Column_6,inferred_from_value_column
3657,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,الصحة والتنمية الاجتماعية | Health & Social Development,Total,Unknown,Total,inferred_from_value_column
3658,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,الصحة والتنمية الاجتماعية | Health & Social Development,Total,Unknown,Total,inferred_from_value_column
3659,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الصحة والتنمية الاجتماعية | Health & Social Development,Column_2,Unknown,Column_2,inferred_from_value_column
3660,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الصحة والتنمية الاجتماعية | Health & Social Development,Column_3,Unknown,Column_3,inferred_from_value_column
3661,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الصحة والتنمية الاجتماعية | Health & Social Development,Column_4,Unknown,Column_4,inferred_from_value_column
3662,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الصحة والتنمية الاجتماعية | Health & Social Development,Column_6,Unknown,Column_6,inferred_from_value_column
3663,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,العسكري | 111248.4252618625 | Military,Total,Unknown,Total,inferred_from_value_column
3664,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,العسكري | 111248.4252618625 | Military,Column_6,Unknown,Column_6,inferred_from_value_column
3665,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,العسكري | Military,Total,Unknown,Total,inferred_from_value_column
3666,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,العسكري | Military,Total,Unknown,Total,inferred_from_value_column
3667,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,العسكري | Military,Column_2,Unknown,Column_2,inferred_from_value_column
3668,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,العسكري | Military,Column_3,Unknown,Column_3,inferred_from_value_column
3669,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,العسكري | Military,Column_4,Unknown,Column_4,inferred_from_value_column
3670,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,العسكري | Military,Column_6,Unknown,Column_6,inferred_from_value_column
3671,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المصروفات*,Column_3,Unknown,Column_3,inferred_from_value_column
3672,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المصروفات*,Column_4,Unknown,Column_4,inferred_from_value_column
3673,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,المنافع الاجتماعية,Total,Unknown,Total,inferred_from_value_column
3674,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,المنافع الاجتماعية,Total,Unknown,Total,inferred_from_value_column
3675,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,المنافع الاجتماعية,Total,Unknown,Total,inferred_from_value_column
3676,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,المنافع الاجتماعية,Total,Unknown,Total,inferred_from_value_column
3677,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,المنافع الاجتماعية,Total,Unknown,Total,inferred_from_value_column
3678,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنافع الاجتماعية,Column_2,Unknown,Column_2,inferred_from_value_column
3679,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنافع الاجتماعية,Column_3,Unknown,Column_3,inferred_from_value_column
3680,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنافع الاجتماعية,Column_4,Unknown,Column_4,inferred_from_value_column
3681,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,المنافع الاجتماعية | Social Benefits,Total,Unknown,Total,inferred_from_value_column
3682,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنافع الاجتماعية | Social Benefits,Total,Unknown,Total,inferred_from_value_column
3683,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنافع الاجتماعية | Social Benefits,Total,Unknown,Total,inferred_from_value_column
3684,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنافع الاجتماعية | Social Benefits,Total,Unknown,Total,inferred_from_value_column
3685,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,المنح,Total,Unknown,Total,inferred_from_value_column
3686,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,المنح,Total,Unknown,Total,inferred_from_value_column
3687,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,المنح,Total,Unknown,Total,inferred_from_value_column
3688,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,المنح,Total,Unknown,Total,inferred_from_value_column
3689,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,المنح,Total,Unknown,Total,inferred_from_value_column
3690,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنح,Column_2,Unknown,Column_2,inferred_from_value_column
3691,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنح,Column_3,Unknown,Column_3,inferred_from_value_column
3692,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنح,Column_4,Unknown,Column_4,inferred_from_value_column
3693,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,المنح | Grants,Total,Unknown,Total,inferred_from_value_column
3694,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنح | Grants,Total,Unknown,Total,inferred_from_value_column
3695,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنح | Grants,Total,Unknown,Total,inferred_from_value_column
3696,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,المنح | Grants,Total,Unknown,Total,inferred_from_value_column
3697,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الموارد الاقتصادية | 37337.94893015 | Economic Resources,Total,Unknown,Total,inferred_from_value_column
3698,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الموارد الاقتصادية | 37337.94893015 | Economic Resources,Column_6,Unknown,Column_6,inferred_from_value_column
3699,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,الموارد الاقتصادية | Economic Resources,Total,Unknown,Total,inferred_from_value_column
3700,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,الموارد الاقتصادية | Economic Resources,Total,Unknown,Total,inferred_from_value_column
3701,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الموارد الاقتصادية | Economic Resources,Column_2,Unknown,Column_2,inferred_from_value_column
3702,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الموارد الاقتصادية | Economic Resources,Column_3,Unknown,Column_3,inferred_from_value_column
3703,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الموارد الاقتصادية | Economic Resources,Column_4,Unknown,Column_4,inferred_from_value_column
3704,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,الموارد الاقتصادية | Economic Resources,Column_6,Unknown,Column_6,inferred_from_value_column
3705,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,تعويضات العاملين,Total,Unknown,Total,inferred_from_value_column
3706,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,تعويضات العاملين,Total,Unknown,Total,inferred_from_value_column
3707,2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,تعويضات العاملين,Total,Unknown,Total,inferred_from_value_column
3708,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,تعويضات العاملين,Total,Unknown,Total,inferred_from_value_column
3709,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,تعويضات العاملين,Total,Unknown,Total,inferred_from_value_column
3710,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,تعويضات العاملين,Column_2,Unknown,Column_2,inferred_from_value_column
3711,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,تعويضات العاملين,Column_3,Unknown,Column_3,inferred_from_value_column
3712,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,تعويضات العاملين,Column_4,Unknown,Column_4,inferred_from_value_column
3713,2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,تعويضات العاملين | Compensation of Employees,Total,Unknown,Total,inferred_from_value_column
3714,2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,تعويضات العاملين | Compensation of Employees,Total,Unknown,Total,inferred_from_value_column
